timestamp,lat,lon,alt,climb_rate,vn,ve,vup,roll_deg,pitch_deg,yaw_deg,p_rads,q_rads,r_rads,ax_body,ay_body,az_body,ax_world,ay_world,az_world,u1_pwm,u2_pwm,u3_pwm,u4_pwm,thrust_total_N,battery_pct,wind_speed_mps,wind_heading_deg
0.412,0.0,0.0,0.25,1.2083,0.0036,0.0035,1.2083,0.123,0.055,0.174,-0.01901,0.01537,0.01205,-0.0014,0.0002,-25.5422,-0.0138,0.0274,-2.9222,0.7943,0.8163,0.8006,0.7913,12.81,99.9,0.0,45.0
0.416,0.0,0.0,0.2549,1.22,0.0036,0.0036,1.22,0.118,0.057,0.177,-0.01975,0.00727,0.01179,-0.0017,-0.0007,-25.541,-0.0145,0.0256,-2.9209,0.7933,0.8168,0.7864,0.806,12.81,99.89,0.0,45.0
0.42,0.0,0.0,0.2598,1.2316,0.0035,0.0037,1.2316,0.115,0.059,0.179,-0.01596,0.00872,0.01171,0.0005,0.0007,-25.5411,-0.0126,0.0262,-2.9211,0.809,0.7951,0.7961,0.8023,12.81,99.89,0.0,45.0
0.424,0.0,0.0,0.2648,1.2433,0.0035,0.0037,1.2433,0.11,0.061,0.182,-0.02149,0.00748,0.01121,0.0004,-0.0055,-25.5407,-0.0131,0.0189,-2.9207,0.8005,0.8181,0.7975,0.7864,12.81,99.89,0.0,45.0
0.428,0.0,0.0,0.2698,1.255,0.0034,0.0038,1.255,0.105,0.062,0.184,-0.02032,0.00474,0.01061,0.0013,-0.0054,-25.5407,-0.0124,0.0179,-2.9206,0.8092,0.813,0.7849,0.7955,12.81,99.89,0.0,45.0
0.432,0.0,0.0,0.2749,1.2667,0.0034,0.0039,1.2667,0.101,0.063,0.187,-0.02044,0.00636,0.01068,-0.0002,-0.003,-25.5335,-0.0143,0.0193,-2.9135,0.8016,0.7974,0.804,0.7995,12.81,99.89,0.0,45.0
0.436,0.0,0.0,0.28,1.2783,0.0033,0.004,1.2783,0.097,0.065,0.189,-0.0168,0.00928,0.0107,0.0017,0.0032,-25.5367,-0.0129,0.0247,-2.9167,0.8089,0.7915,0.8002,0.8019,12.81,99.89,0.0,45.0
0.44,0.0,0.0,0.2851,1.29,0.0033,0.0041,1.29,0.091,0.067,0.192,-0.02369,0.00593,0.01066,-0.0008,-0.0002,-25.5349,-0.0157,0.02,-2.9149,0.7879,0.815,0.8045,0.7951,12.81,99.89,0.0,45.0
0.444,0.0,0.0,0.2904,1.3017,0.0032,0.0041,1.3017,0.086,0.067,0.194,-0.0221,0.00296,0.0108,-0.0008,-0.001,-25.5366,-0.0158,0.0181,-2.9166,0.7962,0.7999,0.7971,0.8093,12.81,99.89,0.0,45.0
0.448,0.0,0.0,0.2956,1.3133,0.0031,0.0042,1.3133,0.082,0.068,0.197,-0.0175,0.00389,0.0107,-0.0011,-0.0029,-25.5321,-0.0163,0.0153,-2.9121,0.8098,0.795,0.7939,0.8039,12.81,99.89,0.0,45.0
0.452,0.0,0.0,0.3009,1.3249,0.0031,0.0043,1.3249,0.078,0.069,0.199,-0.01874,0.00559,0.01081,0.0001,-0.0009,-25.5301,-0.0154,0.0164,-2.9101,0.7994,0.7981,0.8064,0.7986,12.81,99.88,0.0,45.0
0.456,0.0,0.0,0.3063,1.3366,0.003,0.0043,1.3366,0.074,0.07,0.202,-0.01643,0.00365,0.01109,-0.0035,0.0012,-25.5327,-0.0192,0.0176,-2.9127,0.7962,0.7955,0.7997,0.8111,12.81,99.88,0.0,45.0
0.46,0.0,0.0,0.3116,1.3482,0.0029,0.0044,1.3482,0.07,0.07,0.204,-0.0168,-0.00172,0.01067,0.0017,0.0002,-25.5316,-0.0139,0.0157,-2.9116,0.8002,0.8154,0.7869,0.8,12.81,99.88,0.0,45.0
0.464,0.0,0.0,0.3171,1.3599,0.0029,0.0045,1.3599,0.066,0.068,0.206,-0.02022,-0.00625,0.01026,0.0033,-0.0007,-25.5291,-0.012,0.0139,-2.9091,0.7974,0.8182,0.7921,0.7949,12.81,99.88,0.0,45.0
0.468,0.0,0.0,0.3226,1.3715,0.0028,0.0045,1.3715,0.06,0.069,0.209,-0.02316,0.00355,0.01028,0.0031,0.0011,-25.5284,-0.0123,0.0145,-2.9084,0.8095,0.7912,0.8179,0.7839,12.81,99.88,0.0,45.0
0.472,0.0,0.0,0.3281,1.3831,0.0027,0.0045,1.3831,0.055,0.071,0.211,-0.02427,0.00776,0.01009,-0.0078,-0.0029,-25.5232,-0.0236,0.0092,-2.9031,0.8079,0.7999,0.8041,0.7905,12.81,99.88,0.0,45.0
0.476,0.0,0.0,0.3337,1.3947,0.0027,0.0046,1.3947,0.049,0.073,0.213,-0.02463,0.00774,0.00991,0.002,-0.0005,-25.5261,-0.0142,0.0103,-2.9061,0.8033,0.8042,0.798,0.797,12.81,99.88,0.0,45.0
0.48,0.0,0.0,0.3393,1.4064,0.0026,0.0046,1.4064,0.043,0.075,0.216,-0.02669,0.00772,0.00979,0.0008,0.0008,-25.5286,-0.0158,0.0103,-2.9086,0.7999,0.8054,0.8013,0.7958,12.81,99.88,0.0,45.0
0.484,0.0,0.0,0.345,1.418,0.0026,0.0047,1.418,0.038,0.076,0.218,-0.02089,0.0051,0.01024,-0.0012,0.0015,-25.5267,-0.0181,0.0099,-2.9067,0.797,0.7888,0.7972,0.8195,12.81,99.88,0.0,45.0
0.488,0.0,0.0,0.3507,1.4296,0.0025,0.0047,1.4296,0.033,0.077,0.22,-0.02495,0.00506,0.01016,0.0014,0.0021,-25.5246,-0.0157,0.0093,-2.9046,0.7965,0.8074,0.8047,0.7939,12.81,99.88,0.0,45.0
0.492,0.0,0.0,0.3565,1.4412,0.0024,0.0047,1.4412,0.028,0.08,0.223,-0.02143,0.01174,0.01025,-0.0047,-0.0031,-25.521,-0.0224,0.0029,-2.901,0.8125,0.7855,0.8063,0.7983,12.81,99.87,0.0,45.0
0.496,0.0,0.0,0.3623,1.4528,0.0023,0.0047,1.4528,0.022,0.082,0.225,-0.02453,0.01147,0.00994,-0.0006,-0.0015,-25.5218,-0.0189,0.0033,-2.9018,0.8016,0.8105,0.7989,0.7915,12.81,99.87,0.0,45.0
0.5,0.0,0.0,0.3681,1.4644,0.0023,0.0047,1.4644,0.016,0.085,0.227,-0.02497,0.01247,0.00955,0.0019,-0.0001,-25.5221,-0.017,0.0034,-2.9021,0.8083,0.8066,0.7958,0.7918,12.81,99.87,0.0,45.0
0.504,0.0,0.0,0.374,1.476,0.0022,0.0048,1.476,0.011,0.086,0.229,-0.02295,0.0057,0.00899,-0.0005,0.0005,-25.5206,-0.0197,0.0029,-2.9006,0.804,0.8167,0.7793,0.8025,12.81,99.87,0.0,45.0
0.508,0.0,0.0,0.38,1.4877,0.0021,0.0047,1.4877,0.007,0.087,0.231,-0.01804,0.00158,0.00875,0.0014,-0.0059,-25.5246,-0.0178,-0.0044,-2.9046,0.806,0.8035,0.7844,0.8086,12.81,99.87,0.0,45.0
0.512,0.0,0.0,0.386,1.4993,0.002,0.0047,1.4993,0.004,0.086,0.233,-0.01458,-0.00179,0.00795,-0.0005,-0.0043,-25.5173,-0.0197,-0.0036,-2.8973,0.8148,0.8144,0.7775,0.7958,12.81,99.87,0.0,45.0
0.516,0.0,0.0,0.392,1.5108,0.002,0.0047,1.5108,0.0,0.087,0.235,-0.01432,0.00485,0.00864,0.0033,-0.0017,-25.5177,-0.0161,-0.0017,-2.8977,0.7979,0.7793,0.8212,0.8042,12.81,99.87,0.0,45.0
0.52,0.0,0.0,0.3981,1.5224,0.0019,0.0047,1.5224,-0.002,0.088,0.237,-0.01158,0.0016,0.00867,0.0009,-0.0009,-25.5195,-0.0186,-0.0015,-2.8995,0.7994,0.8007,0.7933,0.8091,12.81,99.87,0.0,45.0
0.524,0.0,0.0,0.4043,1.534,0.0018,0.0047,1.534,-0.006,0.088,0.239,-0.01615,-0.00036,0.009,-0.0013,0.0038,-25.5163,-0.0208,0.0024,-2.8962,0.7861,0.8037,0.8098,0.8028,12.81,99.87,0.0,45.0
0.528,0.0,0.0,0.4104,1.5456,0.0017,0.0047,1.5456,-0.008,0.088,0.241,-0.00762,0.00031,0.00942,-0.0011,0.0007,-25.5175,-0.0206,-0.0012,-2.8975,0.8055,0.7812,0.7975,0.8183,12.81,99.87,0.0,45.0
0.532,0.0,0.0,0.4167,1.5572,0.0016,0.0047,1.5572,-0.009,0.087,0.243,-0.00619,-0.0049,0.00947,-0.0057,0.0019,-25.5175,-0.0249,-0.0002,-2.8974,0.7945,0.8049,0.7927,0.8105,12.81,99.86,0.0,45.0
0.536,0.0,0.0,0.4229,1.5688,0.0016,0.0047,1.5688,-0.01,0.087,0.245,-0.005,0.00094,0.00928,0.0028,0.0015,-25.5119,-0.0164,-0.0009,-2.8918,0.8133,0.7946,0.8036,0.791,12.81,99.86,0.0,45.0
0.54,0.0,0.0,0.4293,1.5803,0.0015,0.0047,1.5803,-0.013,0.089,0.248,-0.01185,0.00736,0.00909,0.0038,-0.0018,-25.5142,-0.0159,-0.0047,-2.8942,0.8036,0.8044,0.8149,0.7796,12.81,99.86,0.0,45.0
0.544,0.0,0.0,0.4356,1.5919,0.0014,0.0047,1.5919,-0.017,0.089,0.25,-0.01645,0.00353,0.00873,-0.001,0.0008,-25.5125,-0.0208,-0.003,-2.8925,0.7957,0.8181,0.7954,0.7933,12.81,99.86,0.0,45.0
0.548,0.0,0.0,0.442,1.6035,0.0013,0.0047,1.6035,-0.02,0.091,0.251,-0.01351,0.00651,0.00805,-0.0043,-0.0012,-25.5112,-0.0244,-0.0057,-2.8911,0.8202,0.8046,0.7888,0.789,12.81,99.86,0.0,45.0
0.552,0.0,0.0,0.4485,1.6151,0.0012,0.0046,1.6151,-0.024,0.09,0.253,-0.01626,-0.00488,0.00723,0.0,-0.0032,-25.5128,-0.0198,-0.0086,-2.8928,0.7962,0.8335,0.7749,0.7979,12.81,99.86,0.0,45.0
0.556,0.0,0.0,0.455,1.6266,0.0012,0.0046,1.6266,-0.026,0.089,0.255,-0.01104,-0.00529,0.00695,0.0061,-0.002,-25.5078,-0.0135,-0.0079,-2.8878,0.8121,0.799,0.7883,0.803,12.81,99.86,0.0,45.0
0.56,0.0,0.0,0.4616,1.6382,0.0011,0.0045,1.6382,-0.028,0.088,0.256,-0.00751,-0.00449,0.00654,0.0022,-0.0044,-25.506,-0.0171,-0.0107,-2.886,0.8136,0.8018,0.7899,0.7973,12.81,99.86,0.0,45.0
0.564,0.0,0.0,0.4682,1.6497,0.001,0.0045,1.6497,-0.029,0.086,0.258,-0.0052,-0.00767,0.0062,-0.0046,0.0003,-25.5086,-0.0236,-0.0062,-2.8886,0.8053,0.8079,0.7873,0.8021,12.81,99.86,0.0,45.0
0.568,0.0,0.0,0.4748,1.6613,0.001,0.0045,1.6613,-0.031,0.084,0.259,-0.01011,-0.00891,0.00618,0.0027,-0.0046,-25.5085,-0.0158,-0.0116,-2.8885,0.7931,0.809,0.8051,0.7954,12.81,99.86,0.0,45.0
0.572,0.0,0.0,0.4815,1.6728,0.0009,0.0044,1.6728,-0.033,0.082,0.26,-0.0048,-0.00946,0.0054,-0.0048,-0.0002,-25.5054,-0.0229,-0.0075,-2.8854,0.8203,0.8079,0.7792,0.795,12.81,99.85,0.0,45.0
0.576,0.0,0.0,0.4882,1.6843,0.0008,0.0044,1.6843,-0.035,0.08,0.262,-0.01088,-0.00512,0.00561,0.0016,0.0026,-25.5051,-0.0162,-0.0053,-2.8851,0.7946,0.7992,0.8183,0.7904,12.81,99.85,0.0,45.0
0.58,0.0,0.0,0.495,1.6959,0.0007,0.0044,1.6959,-0.038,0.078,0.263,-0.01271,-0.00865,0.00599,-0.0026,0.0048,-25.5067,-0.02,-0.0037,-2.8867,0.7868,0.8014,0.805,0.8094,12.81,99.85,0.0,45.0
0.584,0.0,0.0,0.5018,1.7074,0.0006,0.0044,1.7074,-0.04,0.076,0.264,-0.01107,-0.01211,0.0058,-0.0049,0.0007,-25.5036,-0.0216,-0.0083,-2.8835,0.8013,0.8064,0.7905,0.8043,12.81,99.85,0.0,45.0
0.588,0.0,0.0,0.5087,1.719,0.0005,0.0043,1.719,-0.044,0.073,0.266,-0.01543,-0.01113,0.00555,-0.0045,-0.0014,-25.504,-0.0206,-0.0112,-2.884,0.8004,0.8095,0.8032,0.7893,12.81,99.85,0.0,45.0
0.592,0.0,0.0,0.5156,1.7305,0.0005,0.0043,1.7305,-0.047,0.069,0.267,-0.01308,-0.01903,0.00526,0.0027,0.0003,-25.5032,-0.0125,-0.0101,-2.8832,0.7984,0.813,0.7821,0.8091,12.81,99.85,0.0,45.0
0.596,0.0,0.0,0.5226,1.742,0.0004,0.0042,1.742,-0.049,0.063,0.268,-0.00984,-0.02591,0.00524,-0.0039,-0.0024,-25.4991,-0.0178,-0.0133,-2.8791,0.7962,0.8059,0.7866,0.8137,12.81,99.85,0.0,45.0
0.6,0.0,0.0,0.5296,1.7535,0.0004,0.0042,1.7535,-0.051,0.057,0.269,-0.00934,-0.02745,0.0053,-0.001,-0.004,-25.5002,-0.0134,-0.0154,-2.8802,0.7982,0.8008,0.799,0.8046,12.81,99.85,0.0,45.0
0.604,0.0,0.0,0.5367,1.7651,0.0003,0.0041,1.7651,-0.053,0.05,0.27,-0.00737,-0.02967,0.00545,0.0021,0.0006,-25.5012,-0.0089,-0.0112,-2.8812,0.7979,0.7984,0.7976,0.8086,12.81,99.85,0.0,45.0
0.608,0.0,0.0,0.5438,1.7766,0.0003,0.0041,1.7766,-0.055,0.043,0.272,-0.00969,-0.02996,0.00615,0.0001,-0.0011,-25.5007,-0.0094,-0.0134,-2.8807,0.785,0.7919,0.8155,0.8101,12.81,99.84,0.0,45.0
0.612,0.0,0.0,0.5509,1.7881,0.0003,0.004,1.7881,-0.057,0.036,0.273,-0.00877,-0.03093,0.00622,0.003,-0.0055,-25.4988,-0.0049,-0.0182,-2.8788,0.7995,0.7992,0.7993,0.8045,12.81,99.84,0.0,45.0
0.616,0.0,0.0,0.5581,1.7996,0.0003,0.0039,1.7996,-0.06,0.029,0.275,-0.01235,-0.02773,0.00656,-0.0009,-0.0011,-25.4995,-0.0073,-0.0145,-2.8795,0.7943,0.7953,0.8154,0.7975,12.81,99.84,0.0,45.0
0.62,0.0,0.0,0.5654,1.8111,0.0002,0.0039,1.8111,-0.062,0.023,0.276,-0.00838,-0.02658,0.00653,0.0036,-0.0021,-25.4953,-0.0015,-0.0159,-2.8753,0.8081,0.7942,0.7964,0.8038,12.81,99.84,0.0,45.0
0.624,0.0,0.0,0.5727,1.8226,0.0002,0.0038,1.8226,-0.063,0.017,0.278,-0.00409,-0.02792,0.00631,0.0014,0.0042,-25.4962,-0.0023,-0.0098,-2.8762,0.8082,0.8006,0.7895,0.8042,12.81,99.84,0.0,45.0
0.628,0.0,0.0,0.58,1.8341,0.0002,0.0038,1.8341,-0.063,0.01,0.279,0.0008,-0.03015,0.00604,-0.006,-0.0009,-25.4935,-0.0081,-0.0148,-2.8735,0.8087,0.8019,0.7863,0.8055,12.81,99.84,0.0,45.0
0.632,0.0,0.0,0.5874,1.8456,0.0002,0.0037,1.8456,-0.062,0.002,0.281,0.00374,-0.03432,0.00607,-0.0039,0.0031,-25.4937,-0.0043,-0.0106,-2.8737,0.7983,0.8019,0.7917,0.8106,12.81,99.84,0.0,45.0
0.636,0.0,0.0,0.5948,1.8571,0.0002,0.0037,1.8571,-0.062,-0.008,0.282,-0.00078,-0.04234,0.00646,0.0012,-0.0017,-25.4911,0.0029,-0.0154,-2.8711,0.7772,0.8103,0.8029,0.8122,12.81,99.84,0.0,45.0
0.64,0.0,0.0,0.6023,1.8686,0.0002,0.0036,1.8686,-0.062,-0.016,0.283,-0.00104,-0.03882,0.00647,-0.0025,-0.002,-25.4922,0.0012,-0.0158,-2.8722,0.8048,0.7962,0.8057,0.7959,12.81,99.84,0.0,45.0
0.644,0.0,0.0,0.6098,1.8801,0.0002,0.0036,1.8801,-0.063,-0.025,0.285,-0.00084,-0.03843,0.00651,0.0008,0.001,-25.4906,0.0064,-0.0128,-2.8706,0.8007,0.7992,0.8016,0.801,12.81,99.84,0.0,45.0
0.648,0.0,0.0,0.6174,1.8915,0.0003,0.0035,1.8915,-0.063,-0.034,0.286,-6e-05,-0.03742,0.00652,0.0031,-0.0034,-25.4901,0.0107,-0.0172,-2.8701,0.803,0.798,0.801,0.8004,12.81,99.83,0.0,45.0
0.652,0.0,0.0,0.625,1.903,0.0003,0.0035,1.903,-0.063,-0.042,0.288,-0.00128,-0.03494,0.00657,0.0008,0.0018,-25.4907,0.0102,-0.0121,-2.8707,0.8013,0.798,0.8066,0.7966,12.81,99.83,0.0,45.0
0.656,0.0,0.0,0.6327,1.9145,0.0003,0.0034,1.9145,-0.063,-0.049,0.29,-0.00084,-0.03309,0.00661,-0.0063,0.0029,-25.4902,0.0046,-0.011,-2.8702,0.8028,0.7972,0.8031,0.7995,12.81,99.83,0.0,45.0
0.66,0.0,0.0,0.6404,1.926,0.0004,0.0034,1.926,-0.063,-0.057,0.291,0.00237,-0.03428,0.00647,0.0,0.0001,-25.4865,0.0128,-0.0137,-2.8665,0.8056,0.8003,0.7925,0.8041,12.81,99.83,0.0,45.0
0.664,0.0,0.0,0.6481,1.9374,0.0004,0.0033,1.9374,-0.063,-0.064,0.292,-0.00348,-0.02823,0.00623,-0.0022,-0.0034,-25.489,0.012,-0.0174,-2.869,0.8052,0.8047,0.8119,0.7807,12.81,99.83,0.0,45.0
0.668,0.0,0.0,0.6559,1.9489,0.0005,0.0032,1.9489,-0.064,-0.07,0.294,-0.00492,-0.0285,0.00598,0.0007,0.0003,-25.4837,0.0163,-0.0139,-2.8637,0.8026,0.8071,0.798,0.7948,12.81,99.83,0.0,45.0
0.672,0.0,0.0,0.6637,1.9604,0.0006,0.0032,1.9604,-0.065,-0.076,0.295,-0.00411,-0.02334,0.00642,-0.0026,0.0022,-25.4855,0.0142,-0.0122,-2.8655,0.8008,0.7853,0.814,0.8025,12.81,99.83,0.0,45.0
0.676,0.0,0.0,0.6716,1.9718,0.0006,0.0031,1.9718,-0.067,-0.081,0.297,-0.00677,-0.02483,0.00649,-0.0007,-0.0011,-25.4859,0.0173,-0.0158,-2.8658,0.794,0.805,0.8033,0.8003,12.81,99.83,0.0,45.0
0.68,0.0,0.0,0.6796,1.9833,0.0007,0.003,1.9833,-0.068,-0.088,0.298,-0.00317,-0.02755,0.00616,-0.0011,-0.0034,-25.486,0.0184,-0.0183,-2.866,0.8075,0.8051,0.7864,0.8035,12.81,99.83,0.0,45.0
0.684,0.0,0.0,0.6875,1.9947,0.0008,0.003,1.9947,-0.068,-0.093,0.299,-0.00263,-0.02575,0.00521,0.0006,0.0012,-25.4794,0.0214,-0.0138,-2.8593,0.8202,0.814,0.7858,0.7824,12.81,99.83,0.0,45.0
0.688,0.0,0.0,0.6956,2.0062,0.0009,0.0029,2.0062,-0.07,-0.098,0.3,-0.00926,-0.02026,0.00448,-0.0004,-0.0031,-25.4809,0.0214,-0.0186,-2.8609,0.8117,0.8147,0.804,0.7721,12.81,99.82,0.0,45.0
0.692,0.0,0.0,0.7036,2.0176,0.001,0.0028,2.0176,-0.072,-0.101,0.301,-0.00595,-0.01398,0.00371,0.0039,-0.0017,-25.4809,0.0264,-0.0175,-2.8609,0.8269,0.8012,0.7912,0.7832,12.81,99.82,0.0,45.0
0.696,0.0,0.0,0.7118,2.0291,0.0011,0.0028,2.0291,-0.075,-0.105,0.302,-0.01317,-0.01495,0.00309,0.0055,0.0049,-25.4805,0.0287,-0.0115,-2.8605,0.8006,0.8223,0.7984,0.7813,12.81,99.82,0.0,45.0
0.7,0.0,0.0,0.7199,2.0405,0.0012,0.0027,2.0405,-0.078,-0.106,0.303,-0.01271,-0.00536,0.00247,0.0019,-0.0038,-25.4803,0.0255,-0.0208,-2.8602,0.8248,0.7979,0.802,0.7778,12.81,99.82,0.0,45.0
0.704,0.0,0.0,0.7281,2.0519,0.0013,0.0027,2.0519,-0.08,-0.108,0.303,-0.00966,-0.0073,0.00274,-0.0022,0.0023,-25.4757,0.0217,-0.0152,-2.8557,0.7973,0.7946,0.7987,0.8119,12.81,99.82,0.0,45.0
0.708,0.0,0.0,0.7364,2.0629,0.0014,0.0026,2.0629,-0.082,-0.108,0.304,-0.01043,-0.00174,0.00322,0.0063,-0.0016,-25.2801,0.0301,-0.0195,-2.7563,0.7929,0.7798,0.8114,0.7944,12.7138,99.82,0.0,45.0
0.712,0.0,0.0,0.7447,2.0743,0.0015,0.0025,2.0743,-0.084,-0.109,0.305,-0.00939,-0.00199,0.00449,0.0006,-0.0026,-25.467,0.0247,-0.0211,-2.8517,0.7795,0.7773,0.8205,0.824,12.8052,99.82,0.0,45.0
0.716,0.0,0.0,0.753,2.0858,0.0016,0.0024,2.0858,-0.087,-0.109,0.306,-0.01118,-0.00384,0.00453,-0.0009,0.0002,-25.4741,0.0234,-0.0189,-2.8541,0.795,0.8047,0.8013,0.8015,12.81,99.82,0.0,45.0
0.72,0.0,0.0,0.7614,2.0972,0.0017,0.0023,2.0972,-0.089,-0.111,0.307,-0.00897,-0.00484,0.005,0.0008,-0.0023,-25.4727,0.0254,-0.0219,-2.8526,0.7941,0.7908,0.8045,0.8131,12.81,99.82,0.0,45.0
0.724,0.0,0.0,0.7698,2.1086,0.0018,0.0022,2.1086,-0.091,-0.11,0.309,-0.00968,0.00184,0.00576,0.001,-0.0006,-25.4752,0.0254,-0.0206,-2.8552,0.7954,0.7795,0.8236,0.804,12.81,99.82,0.0,45.0
0.728,0.0,0.0,0.7783,2.12,0.0019,0.0022,2.12,-0.091,-0.11,0.31,-0.00055,-0.00064,0.00597,-0.0001,-0.0021,-25.4721,0.0244,-0.0221,-2.8521,0.8059,0.7882,0.7888,0.8197,12.81,99.81,0.0,45.0
0.732,0.0,0.0,0.7868,2.1314,0.002,0.0021,2.1314,-0.094,-0.112,0.311,-0.01037,-0.00721,0.00631,-0.0023,-0.0011,-25.4726,0.0226,-0.0218,-2.8526,0.7728,0.8164,0.8109,0.8024,12.81,99.81,0.0,45.0
0.736,0.0,0.0,0.7954,2.1428,0.0021,0.0019,2.1428,-0.094,-0.113,0.313,-0.00245,-0.00674,0.00661,0.0018,-0.0105,-25.4722,0.0271,-0.0312,-2.8522,0.8069,0.7841,0.7956,0.8158,12.81,99.81,0.0,45.0
0.74,0.0,0.0,0.804,2.1542,0.0022,0.0019,2.1542,-0.094,-0.115,0.314,0.00111,-0.00577,0.00706,-0.0001,0.0006,-25.4697,0.0253,-0.02,-2.8496,0.7988,0.7868,0.805,0.8119,12.81,99.81,0.0,45.0
0.744,0.0,0.0,0.8127,2.1655,0.0023,0.0018,2.1655,-0.093,-0.114,0.316,0.00279,0.00332,0.007,0.0024,-0.0012,-25.4124,0.0276,-0.0217,-2.8221,0.8141,0.7854,0.8076,0.7879,12.7802,99.81,0.0,45.0
0.748,0.0,0.0,0.8214,2.1764,0.0024,0.0017,2.1764,-0.093,-0.111,0.318,0.00267,0.01142,0.00692,0.0016,-0.0005,-25.2123,0.0261,-0.0206,-2.7213,0.8046,0.7833,0.8021,0.7803,12.6809,99.81,0.0,45.0
0.752,0.0,0.0,0.8302,2.1871,0.0025,0.0016,2.1871,-0.092,-0.109,0.319,0.0036,0.0122,0.00758,0.0029,0.0023,-25.1271,0.0267,-0.0176,-2.6767,0.7809,0.7764,0.8014,0.8015,12.6404,99.81,0.0,45.0
0.756,0.0,0.0,0.8389,2.1974,0.0026,0.0016,2.1974,-0.092,-0.105,0.321,-0.00095,0.01706,0.00751,0.0012,0.0009,-24.9492,0.0239,-0.0189,-2.5845,0.7862,0.7854,0.796,0.771,12.5547,99.81,0.0,45.0
0.76,0.0,0.0,0.8478,2.2074,0.0027,0.0015,2.2074,-0.093,-0.1,0.323,-0.00166,0.01969,0.00725,-0.0017,0.0068,-24.7538,0.0199,-0.013,-2.4909,0.7851,0.7805,0.7784,0.7693,12.4529,99.81,0.0,45.0
0.764,0.0,0.0,0.8566,2.2176,0.0028,0.0014,2.2176,-0.092,-0.097,0.325,0.00075,0.0141,0.00776,-0.0037,0.001,-24.8801,0.0173,-0.0189,-2.5529,0.7691,0.7778,0.7805,0.8019,12.5172,99.81,0.0,45.0
0.768,0.0,0.0,0.8656,2.2268,0.0028,0.0013,2.2268,-0.092,-0.094,0.326,0.00118,0.01371,0.00761,0.0006,-0.0006,-24.3869,0.0206,-0.0199,-2.3073,0.7696,0.7695,0.7631,0.7652,12.2696,99.8,0.0,45.0
0.772,0.0,0.0,0.8745,2.2364,0.0029,0.0013,2.2364,-0.092,-0.09,0.328,0.001,0.0175,0.00745,0.0053,0.002,-24.5659,0.0245,-0.0174,-2.3948,0.78,0.7703,0.7754,0.7645,12.361,99.8,0.0,45.0
0.776,0.0,0.0,0.8835,2.2464,0.003,0.0012,2.2464,-0.092,-0.087,0.33,-0.00063,0.01409,0.00765,-0.0016,-0.0024,-24.7855,0.0172,-0.0221,-2.5041,0.7694,0.7828,0.7804,0.7853,12.4714,99.8,0.0,45.0
0.78,0.0,0.0,0.8925,2.256,0.0031,0.0011,2.256,-0.091,-0.085,0.332,0.00282,0.00553,0.00859,-0.0006,-0.004,-24.5713,0.0177,-0.0233,-2.3967,0.7497,0.7631,0.7732,0.8052,12.3646,99.8,0.0,45.0
0.784,0.0,0.0,0.9016,2.2654,0.0031,0.001,2.2654,-0.092,-0.085,0.334,-0.00029,0.0028,0.00822,-0.0014,-0.0055,-24.4756,0.0167,-0.0249,-2.3481,0.7687,0.784,0.7637,0.763,12.3175,99.8,0.0,45.0
0.788,0.0,0.0,0.9107,2.2747,0.0032,0.0009,2.2747,-0.093,-0.083,0.336,-0.00476,0.0065,0.00874,-0.0013,0.0011,-24.4118,0.0164,-0.0184,-2.3152,0.7578,0.76,0.7878,0.7661,12.2865,99.8,0.0,45.0
0.792,0.0,0.0,0.9198,2.2837,0.0033,0.0008,2.2837,-0.093,-0.083,0.338,-0.00075,0.00248,0.00892,-0.0014,0.0011,-24.2923,0.0161,-0.0184,-2.2556,0.761,0.7612,0.7566,0.7779,12.2267,99.8,0.0,45.0
0.796,0.0,0.0,0.929,2.2929,0.0034,0.0008,2.2929,-0.093,-0.081,0.34,-0.00016,0.00625,0.00967,0.0049,-0.0015,-24.3762,0.0222,-0.021,-2.2954,0.7599,0.748,0.7842,0.7756,12.2707,99.8,0.0,45.0
0.8,0.0,0.0,0.9382,2.3021,0.0034,0.0007,2.3021,-0.092,-0.08,0.342,0.00394,0.00416,0.01015,0.0023,-0.0035,-24.3787,0.0194,-0.0228,-2.2987,0.7612,0.7556,0.7671,0.7836,12.2699,99.8,0.0,45.0
0.804,0.0,0.0,0.9474,2.3107,0.0035,0.0006,2.3107,-0.091,-0.078,0.345,0.00211,0.01147,0.01087,-0.004,-0.0025,-24.088,0.0123,-0.0216,-2.1535,0.7526,0.7382,0.7821,0.7582,12.1245,99.8,0.0,45.0
0.808,0.0,0.0,0.9567,2.319,0.0036,0.0005,2.319,-0.091,-0.076,0.347,0.00221,0.00692,0.01122,0.0037,0.0005,-23.9142,0.0195,-0.0182,-2.0647,0.7406,0.7522,0.7525,0.7646,12.0394,99.79,0.0,45.0
0.812,0.0,0.0,0.966,2.3276,0.0036,0.0004,2.3276,-0.089,-0.073,0.35,0.00805,0.01192,0.01074,-0.0008,0.0026,-24.1073,0.0146,-0.0159,-2.1606,0.7811,0.7526,0.7492,0.7513,12.1367,99.79,0.0,45.0
0.816,0.0,0.0,0.9754,2.3358,0.0037,0.0004,2.3358,-0.085,-0.07,0.352,0.01944,0.01415,0.01079,0.0043,-0.0009,-23.8771,0.0189,-0.0183,-2.0455,0.7687,0.7323,0.7401,0.7643,12.0216,99.79,0.0,45.0
